conversion_id,lead_id,converted,revenue,cost,conversion_date,days_to_convert
103300,103300,0,0.0,30.35,,
103301,103301,0,0.0,25.74,,
103302,103302,0,0.0,29.95,,
103303,103303,1,120.43,24.11,2024-05-13,3.0
103304,103304,1,100.31,48.98,2024-05-27,9.0
103305,103305,1,50.36,59.12,2025-02-17,4.0
103306,103306,0,0.0,18.43,,
103307,103307,1,87.19,37.0,2024-12-30,20.0
103308,103308,0,0.0,16.94,,
103309,103309,1,52.12,23.18,2025-09-05,1.0
103310,103310,0,0.0,12.52,,
103311,103311,1,98.51,59.57,2025-01-28,26.0
103312,103312,0,0.0,33.55,,
103313,103313,0,0.0,15.13,,
103314,103314,1,94.39,17.85,2025-05-28,26.0
103315,103315,1,72.25,57.76,2025-07-07,25.0
103316,103316,1,126.23,18.24,2025-05-05,24.0
103317,103317,0,0.0,20.57,,
103318,103318,0,0.0,22.77,,
103319,103319,0,0.0,24.06,,
103320,103320,1,67.68,46.89,2025-05-13,3.0
103321,103321,0,0.0,24.34,,
103322,103322,0,0.0,19.61,,
103323,103323,1,94.0,20.24,2024-10-28,7.0
103324,103324,0,0.0,35.65,,
103325,103325,0,0.0,36.09,,
103326,103326,0,0.0,14.09,,
103327,103327,0,0.0,37.33,,
103328,103328,0,0.0,27.45,,
103329,103329,0,0.0,14.03,,
103330,103330,0,0.0,19.9,,
103331,103331,1,88.04,15.96,2024-11-15,29.0
103332,103332,0,0.0,38.41,,
103333,103333,0,0.0,11.94,,
103334,103334,0,0.0,33.61,,
103335,103335,0,0.0,36.25,,
103336,103336,0,0.0,24.28,,
103337,103337,0,0.0,31.63,,
103338,103338,0,0.0,17.12,,
103339,103339,0,0.0,35.66,,
103340,103340,0,0.0,31.82,,
103341,103341,0,0.0,17.82,,
103342,103342,0,0.0,17.0,,
103343,103343,1,102.58,26.11,2025-02-04,7.0
103344,103344,0,0.0,12.71,,
103345,103345,0,0.0,33.11,,
103346,103346,0,0.0,26.84,,
103347,103347,1,136.68,47.69,2024-05-24,24.0
103348,103348,1,111.58,19.66,2025-11-01,7.0
103349,103349,0,0.0,15.23,,
103350,103350,0,0.0,38.95,,
103351,103351,1,149.18,47.16,2024-03-24,21.0
103352,103352,1,123.02,43.87,2025-01-07,10.0
103353,103353,1,110.16,31.73,2025-07-05,2.0
103354,103354,0,0.0,10.48,,
103355,103355,1,148.15,20.09,2024-05-13,28.0
103356,103356,0,0.0,12.05,,
103357,103357,0,0.0,28.7,,
103358,103358,1,134.1,47.66,2024-04-03,4.0
103359,103359,0,0.0,13.79,,
103360,103360,0,0.0,32.99,,
103361,103361,0,0.0,27.54,,
103362,103362,0,0.0,14.85,,
103363,103363,1,71.03,34.24,2025-09-02,22.0
103364,103364,0,0.0,16.24,,
103365,103365,1,61.37,37.47,2024-11-27,6.0
103366,103366,1,65.7,20.85,2025-07-15,16.0
103367,103367,1,72.76,30.57,2024-03-02,11.0
103368,103368,0,0.0,23.3,,
103369,103369,1,95.27,57.48,2025-08-19,13.0
103370,103370,1,136.6,32.73,2025-04-16,29.0
103371,103371,1,77.74,36.49,2025-12-18,26.0
103372,103372,0,0.0,17.37,,
103373,103373,0,0.0,34.29,,
103374,103374,0,0.0,25.07,,
103375,103375,0,0.0,19.37,,
103376,103376,1,129.24,16.34,2025-06-07,16.0
103377,103377,1,100.81,23.1,2024-10-19,3.0
103378,103378,0,0.0,39.71,,
103379,103379,0,0.0,18.85,,
103380,103380,0,0.0,36.41,,
103381,103381,0,0.0,27.92,,
103382,103382,0,0.0,16.03,,
103383,103383,0,0.0,17.36,,
103384,103384,0,0.0,17.84,,
103385,103385,0,0.0,37.5,,
103386,103386,0,0.0,24.43,,
103387,103387,1,121.5,58.81,2025-10-07,26.0
103388,103388,0,0.0,38.0,,
103389,103389,0,0.0,16.27,,
103390,103390,0,0.0,16.96,,
103391,103391,0,0.0,16.72,,
103392,103392,1,84.19,54.94,2025-07-26,8.0
103393,103393,0,0.0,27.31,,
103394,103394,1,74.77,40.37,2024-09-15,18.0
103395,103395,1,97.14,17.64,2024-03-21,29.0
103396,103396,0,0.0,38.38,,
103397,103397,0,0.0,29.79,,
103398,103398,0,0.0,38.93,,
103399,103399,1,78.7,57.35,2025-10-22,5.0
103400,103400,1,113.92,22.12,2024-06-02,9.0
103401,103401,1,118.17,36.54,2025-05-28,2.0
103402,103402,1,107.25,42.66,2024-12-01,15.0
103403,103403,0,0.0,14.0,,
103404,103404,0,0.0,27.76,,
103405,103405,0,0.0,29.87,,
103406,103406,1,121.21,42.73,2025-07-24,8.0
103407,103407,1,76.32,35.72,2024-03-15,8.0
103408,103408,0,0.0,25.93,,
103409,103409,0,0.0,21.46,,
103410,103410,1,117.14,49.72,2024-06-04,12.0
103411,103411,1,125.07,15.63,2024-02-26,23.0
103412,103412,0,0.0,35.27,,
103413,103413,0,0.0,16.92,,
103414,103414,1,92.94,58.78,2025-07-05,17.0
103415,103415,0,0.0,26.78,,
103416,103416,0,0.0,18.97,,
103417,103417,1,76.12,57.98,2025-09-08,23.0
103418,103418,0,0.0,10.9,,
103419,103419,0,0.0,39.13,,
103420,103420,0,0.0,33.26,,
103421,103421,0,0.0,17.42,,
103422,103422,0,0.0,19.02,,
103423,103423,0,0.0,36.21,,
103424,103424,0,0.0,35.22,,
103425,103425,0,0.0,36.98,,
103426,103426,1,114.47,22.49,2024-08-22,19.0
103427,103427,0,0.0,11.04,,
103428,103428,0,0.0,36.27,,
103429,103429,0,0.0,14.37,,
103430,103430,0,0.0,34.25,,
103431,103431,1,104.64,31.92,2024-10-13,18.0
103432,103432,1,57.01,59.0,2025-10-28,11.0
103433,103433,0,0.0,21.69,,
103434,103434,0,0.0,32.95,,
103435,103435,0,0.0,27.7,,
103436,103436,1,117.09,58.11,2025-05-23,1.0
103437,103437,1,31.6,42.22,2024-09-17,15.0
103438,103438,0,0.0,11.7,,
103439,103439,1,138.62,41.38,2024-05-06,15.0
103440,103440,0,0.0,22.92,,
103441,103441,0,0.0,13.89,,
103442,103442,0,0.0,11.17,,
103443,103443,0,0.0,29.49,,
103444,103444,0,0.0,14.64,,
103445,103445,1,113.43,24.01,2025-11-25,13.0
103446,103446,0,0.0,26.44,,
103447,103447,1,96.49,30.36,2025-05-23,24.0
103448,103448,1,162.7,49.65,2025-10-15,9.0
103449,103449,0,0.0,38.16,,
103450,103450,0,0.0,10.35,,
103451,103451,0,0.0,21.57,,
103452,103452,0,0.0,35.15,,
103453,103453,0,0.0,21.11,,
103454,103454,0,0.0,16.61,,
103455,103455,0,0.0,21.11,,
103456,103456,0,0.0,21.96,,
103457,103457,1,95.56,27.32,2024-11-04,7.0
103458,103458,0,0.0,10.83,,
103459,103459,0,0.0,13.97,,
103460,103460,0,0.0,17.17,,
103461,103461,1,113.48,27.3,2024-10-12,16.0
103462,103462,0,0.0,28.12,,
103463,103463,0,0.0,11.01,,
103464,103464,0,0.0,34.45,,
103465,103465,0,0.0,23.02,,
103466,103466,0,0.0,34.23,,
103467,103467,1,73.2,32.94,2025-12-26,3.0
103468,103468,0,0.0,39.53,,
103469,103469,1,123.17,36.93,2024-01-23,2.0
103470,103470,0,0.0,10.61,,
103471,103471,1,105.31,15.18,2024-10-30,18.0
103472,103472,0,0.0,24.76,,
103473,103473,0,0.0,11.66,,
103474,103474,1,112.84,42.11,2024-12-09,12.0
103475,103475,1,105.65,39.55,2025-01-12,5.0
103476,103476,0,0.0,36.68,,
103477,103477,1,82.33,55.23,2025-11-19,25.0
103478,103478,0,0.0,32.55,,
103479,103479,0,0.0,28.45,,
103480,103480,1,117.34,46.48,2025-03-11,13.0
103481,103481,0,0.0,39.92,,
103482,103482,1,83.69,47.76,2025-11-13,18.0
103483,103483,0,0.0,12.1,,
103484,103484,1,137.14,43.39,2025-05-15,24.0
103485,103485,0,0.0,23.08,,
103486,103486,0,0.0,33.14,,
103487,103487,1,138.22,35.92,2024-04-20,18.0
103488,103488,0,0.0,13.96,,
103489,103489,1,107.44,34.82,2024-08-26,5.0
103490,103490,1,102.11,33.19,2024-03-28,6.0
103491,103491,0,0.0,27.0,,
103492,103492,0,0.0,15.88,,
103493,103493,0,0.0,21.33,,
103494,103494,1,107.0,42.09,2025-11-20,29.0
103495,103495,0,0.0,32.95,,
103496,103496,0,0.0,10.55,,
103497,103497,1,151.7,58.23,2025-09-04,11.0
103498,103498,0,0.0,11.53,,
103499,103499,0,0.0,35.97,,
103500,103500,0,0.0,16.81,,
103501,103501,0,0.0,38.02,,
103502,103502,1,134.77,42.04,2025-09-30,6.0
103503,103503,0,0.0,37.47,,
103504,103504,0,0.0,13.81,,
103505,103505,0,0.0,32.06,,
103506,103506,1,105.52,41.72,2024-03-24,19.0
103507,103507,1,72.44,34.92,2025-05-06,26.0
103508,103508,0,0.0,29.66,,
103509,103509,0,0.0,12.34,,
103510,103510,0,0.0,28.63,,
103511,103511,0,0.0,22.47,,
103512,103512,0,0.0,37.48,,
103513,103513,1,41.77,47.77,2025-02-27,11.0
103514,103514,0,0.0,31.3,,
103515,103515,0,0.0,31.06,,
103516,103516,1,83.07,42.0,2025-02-01,15.0
103517,103517,1,117.22,45.33,2025-04-24,2.0
103518,103518,1,76.9,33.52,2025-10-18,9.0
103519,103519,0,0.0,16.19,,
103520,103520,0,0.0,29.36,,
103521,103521,0,0.0,13.08,,
103522,103522,1,152.66,43.45,2024-11-09,23.0
103523,103523,1,154.19,21.4,2025-02-20,23.0
103524,103524,0,0.0,27.57,,
103525,103525,1,120.23,45.23,2024-07-29,15.0
103526,103526,0,0.0,21.03,,
103527,103527,0,0.0,23.59,,
103528,103528,1,51.65,41.3,2024-01-29,6.0
103529,103529,1,118.76,35.17,2024-03-12,2.0
103530,103530,0,0.0,25.71,,
103531,103531,0,0.0,18.37,,
103532,103532,0,0.0,25.43,,
103533,103533,0,0.0,13.4,,
103534,103534,0,0.0,15.78,,
103535,103535,0,0.0,15.01,,
103536,103536,0,0.0,16.6,,
103537,103537,1,108.42,43.17,2024-07-25,19.0
103538,103538,0,0.0,26.03,,
103539,103539,0,0.0,38.29,,
103540,103540,1,70.78,37.79,2025-11-28,20.0
103541,103541,0,0.0,11.02,,
103542,103542,0,0.0,19.7,,
103543,103543,0,0.0,19.65,,
103544,103544,0,0.0,31.24,,
103545,103545,0,0.0,18.72,,
103546,103546,0,0.0,21.43,,
103547,103547,0,0.0,35.75,,
103548,103548,1,117.8,38.74,2025-06-27,24.0
103549,103549,0,0.0,25.78,,
103550,103550,0,0.0,33.01,,
103551,103551,1,88.0,29.1,2025-07-01,23.0
103552,103552,0,0.0,28.94,,
103553,103553,0,0.0,15.15,,
103554,103554,0,0.0,30.33,,
103555,103555,0,0.0,40.0,,
103556,103556,1,88.39,49.29,2025-02-02,4.0
103557,103557,0,0.0,15.62,,
103558,103558,0,0.0,38.74,,
103559,103559,0,0.0,25.29,,
103560,103560,0,0.0,17.41,,
103561,103561,0,0.0,22.77,,
103562,103562,0,0.0,19.2,,
103563,103563,1,138.79,42.29,2024-11-28,2.0
103564,103564,0,0.0,26.39,,
103565,103565,0,0.0,36.9,,
103566,103566,0,0.0,10.94,,
103567,103567,0,0.0,24.65,,
103568,103568,0,0.0,16.64,,
103569,103569,1,74.83,55.51,2024-05-10,18.0
103570,103570,0,0.0,34.26,,
103571,103571,0,0.0,15.5,,
103572,103572,1,140.04,29.16,2024-12-18,27.0
103573,103573,0,0.0,14.66,,
103574,103574,1,106.98,36.93,2024-10-22,23.0
103575,103575,0,0.0,35.55,,
103576,103576,0,0.0,15.94,,
103577,103577,0,0.0,11.5,,
103578,103578,0,0.0,30.89,,
103579,103579,0,0.0,26.0,,
103580,103580,0,0.0,31.78,,
103581,103581,0,0.0,39.64,,
103582,103582,0,0.0,31.77,,
103583,103583,1,79.73,34.29,2024-02-29,18.0
103584,103584,0,0.0,33.41,,
103585,103585,0,0.0,27.79,,
103586,103586,0,0.0,36.31,,
103587,103587,0,0.0,20.84,,
103588,103588,0,0.0,29.92,,
103589,103589,1,141.39,52.18,2025-12-23,17.0
103590,103590,1,97.8,42.73,2024-09-17,11.0
103591,103591,1,149.4,29.0,2024-07-13,25.0
103592,103592,0,0.0,26.2,,
103593,103593,0,0.0,16.43,,
103594,103594,1,80.77,24.61,2025-10-03,5.0
103595,103595,1,81.76,42.28,2025-12-27,13.0
103596,103596,1,83.38,50.08,2024-12-06,23.0
103597,103597,0,0.0,30.38,,
103598,103598,0,0.0,32.35,,
103599,103599,1,54.01,31.33,2025-08-14,2.0
103600,103600,0,0.0,38.85,,
103601,103601,0,0.0,13.98,,
103602,103602,0,0.0,13.28,,
103603,103603,0,0.0,33.59,,
103604,103604,1,119.15,54.22,2025-04-10,29.0
103605,103605,0,0.0,15.59,,
103606,103606,0,0.0,23.23,,
103607,103607,1,56.87,59.22,2024-10-27,29.0
103608,103608,0,0.0,13.15,,
103609,103609,0,0.0,31.53,,
103610,103610,0,0.0,25.45,,
103611,103611,0,0.0,15.43,,
103612,103612,0,0.0,12.55,,
103613,103613,1,165.97,55.14,2024-10-28,6.0
103614,103614,1,81.37,59.26,2025-05-01,27.0
103615,103615,1,73.29,25.01,2025-03-24,19.0
103616,103616,1,115.12,49.05,2024-05-23,14.0
103617,103617,0,0.0,15.71,,
103618,103618,0,0.0,22.95,,
103619,103619,0,0.0,23.91,,
103620,103620,0,0.0,31.34,,
103621,103621,1,140.78,29.36,2024-05-09,23.0
103622,103622,1,98.73,30.44,2024-01-27,10.0
103623,103623,0,0.0,36.56,,
103624,103624,0,0.0,35.21,,
103625,103625,0,0.0,26.46,,
103626,103626,0,0.0,37.76,,
103627,103627,0,0.0,17.43,,
103628,103628,0,0.0,38.15,,
103629,103629,0,0.0,13.16,,
103630,103630,0,0.0,35.02,,
103631,103631,0,0.0,19.05,,
103632,103632,0,0.0,35.58,,
103633,103633,0,0.0,28.18,,
103634,103634,0,0.0,22.0,,
103635,103635,0,0.0,13.95,,
103636,103636,0,0.0,24.47,,
103637,103637,1,157.18,58.15,2025-04-24,29.0
103638,103638,0,0.0,32.64,,
103639,103639,0,0.0,26.44,,
103640,103640,0,0.0,27.16,,
103641,103641,0,0.0,16.46,,
103642,103642,0,0.0,23.1,,
103643,103643,0,0.0,39.5,,
103644,103644,0,0.0,24.26,,
103645,103645,1,94.54,41.32,2025-12-13,16.0
103646,103646,0,0.0,12.62,,
103647,103647,0,0.0,34.25,,
103648,103648,0,0.0,25.41,,
103649,103649,1,72.79,50.64,2025-04-20,8.0
103650,103650,0,0.0,37.94,,
103651,103651,1,39.48,47.89,2024-02-15,12.0
103652,103652,0,0.0,28.07,,
103653,103653,0,0.0,26.9,,
103654,103654,0,0.0,31.46,,
103655,103655,1,83.74,52.39,2025-12-30,10.0
103656,103656,1,133.12,39.9,2024-06-11,15.0
103657,103657,1,111.75,45.4,2025-12-09,24.0
103658,103658,0,0.0,38.01,,
103659,103659,1,122.39,35.21,2025-04-22,16.0
103660,103660,1,16.28,17.1,2024-10-22,2.0
103661,103661,0,0.0,28.2,,
103662,103662,0,0.0,30.43,,
103663,103663,0,0.0,13.96,,
103664,103664,0,0.0,37.54,,
103665,103665,0,0.0,21.0,,
103666,103666,0,0.0,37.82,,
103667,103667,0,0.0,10.08,,
103668,103668,0,0.0,18.91,,
103669,103669,1,120.51,17.38,2025-02-19,25.0
103670,103670,1,62.01,20.3,2024-09-24,17.0
103671,103671,0,0.0,15.76,,
103672,103672,0,0.0,20.32,,
103673,103673,0,0.0,10.34,,
103674,103674,0,0.0,38.68,,
103675,103675,0,0.0,21.37,,
103676,103676,1,97.0,40.48,2024-09-02,14.0
103677,103677,0,0.0,18.86,,
103678,103678,0,0.0,35.46,,
103679,103679,0,0.0,20.94,,
103680,103680,0,0.0,12.54,,
103681,103681,0,0.0,25.0,,
103682,103682,1,124.53,30.37,2025-11-23,4.0
103683,103683,1,118.4,28.06,2025-12-04,25.0
103684,103684,0,0.0,29.24,,
103685,103685,0,0.0,26.81,,
103686,103686,0,0.0,34.69,,
103687,103687,0,0.0,20.77,,
103688,103688,0,0.0,24.07,,
103689,103689,0,0.0,10.36,,
103690,103690,1,105.32,45.62,2025-06-17,21.0
103691,103691,0,0.0,24.79,,
103692,103692,1,134.18,36.78,2025-10-22,15.0
103693,103693,0,0.0,21.18,,
103694,103694,1,127.53,59.26,2024-02-14,11.0
103695,103695,0,0.0,10.63,,
103696,103696,0,0.0,30.91,,
103697,103697,0,0.0,11.26,,
103698,103698,0,0.0,29.34,,
103699,103699,1,87.73,22.51,2024-05-14,15.0
103700,103700,0,0.0,19.5,,
103701,103701,1,97.02,38.29,2024-10-22,21.0
103702,103702,0,0.0,34.17,,
103703,103703,0,0.0,37.85,,
103704,103704,0,0.0,14.26,,
103705,103705,0,0.0,18.44,,
103706,103706,1,145.89,59.02,2024-05-18,25.0
103707,103707,0,0.0,25.89,,
103708,103708,1,120.31,32.16,2025-11-16,13.0
103709,103709,0,0.0,35.42,,
103710,103710,0,0.0,31.78,,
103711,103711,1,127.37,18.96,2025-09-10,12.0
103712,103712,1,154.99,17.49,2026-01-02,26.0
103713,103713,0,0.0,10.45,,
103714,103714,0,0.0,35.86,,
103715,103715,1,117.41,16.02,2025-04-19,4.0
103716,103716,0,0.0,34.91,,
103717,103717,0,0.0,26.13,,
103718,103718,1,114.31,38.82,2025-07-25,9.0
103719,103719,1,83.76,18.33,2024-04-03,12.0
103720,103720,1,91.96,47.24,2025-03-21,3.0
103721,103721,0,0.0,19.43,,
103722,103722,0,0.0,31.15,,
103723,103723,0,0.0,12.48,,
103724,103724,0,0.0,23.82,,
103725,103725,1,81.15,38.61,2025-03-22,1.0
103726,103726,0,0.0,39.48,,
103727,103727,0,0.0,15.52,,
103728,103728,0,0.0,36.58,,
103729,103729,1,143.65,22.38,2024-09-06,14.0
103730,103730,0,0.0,22.88,,
103731,103731,0,0.0,18.34,,
103732,103732,0,0.0,31.22,,
103733,103733,1,113.67,27.82,2025-12-21,27.0
103734,103734,0,0.0,19.74,,
103735,103735,1,142.33,28.82,2024-03-05,10.0
103736,103736,1,102.78,39.76,2024-06-13,11.0
103737,103737,0,0.0,27.37,,
103738,103738,0,0.0,38.32,,
103739,103739,1,118.22,22.55,2024-03-10,17.0
103740,103740,0,0.0,15.4,,
103741,103741,0,0.0,12.95,,
103742,103742,0,0.0,16.97,,
103743,103743,0,0.0,24.99,,
103744,103744,0,0.0,31.4,,
103745,103745,1,151.72,31.36,2024-09-04,8.0
103746,103746,0,0.0,14.34,,
103747,103747,0,0.0,10.86,,
103748,103748,1,149.08,54.09,2024-11-22,11.0
103749,103749,1,93.9,37.0,2024-12-02,5.0
103750,103750,0,0.0,20.0,,
103751,103751,1,118.26,45.64,2025-10-11,6.0
103752,103752,0,0.0,33.8,,
103753,103753,1,81.99,43.52,2025-01-27,9.0
103754,103754,1,141.53,58.38,2025-10-23,2.0
103755,103755,1,38.88,49.52,2026-01-01,3.0
103756,103756,0,0.0,18.18,,
103757,103757,0,0.0,31.56,,
103758,103758,1,104.56,51.75,2025-06-21,9.0
103759,103759,0,0.0,36.43,,
103760,103760,1,155.38,36.32,2025-01-11,13.0
103761,103761,1,93.25,28.41,2024-11-14,14.0
103762,103762,0,0.0,36.22,,
103763,103763,0,0.0,22.15,,
103764,103764,0,0.0,16.85,,
103765,103765,0,0.0,23.46,,
103766,103766,1,92.61,34.48,2025-12-02,6.0
103767,103767,1,122.22,57.34,2025-12-08,15.0
103768,103768,0,0.0,17.55,,
103769,103769,0,0.0,29.39,,
103770,103770,0,0.0,39.71,,
103771,103771,1,113.05,35.89,2026-01-18,19.0
103772,103772,0,0.0,25.29,,
103773,103773,0,0.0,29.47,,
103774,103774,0,0.0,38.93,,
103775,103775,0,0.0,12.39,,
103776,103776,0,0.0,24.29,,
103777,103777,1,106.27,43.94,2025-12-15,12.0
103778,103778,0,0.0,19.65,,
103779,103779,0,0.0,25.69,,
103780,103780,0,0.0,28.04,,
103781,103781,0,0.0,39.09,,
103782,103782,1,130.76,23.43,2024-12-11,29.0
103783,103783,0,0.0,10.48,,
103784,103784,0,0.0,14.25,,
103785,103785,0,0.0,13.46,,
103786,103786,0,0.0,36.29,,
103787,103787,0,0.0,25.79,,
103788,103788,0,0.0,39.17,,
103789,103789,0,0.0,30.02,,
103790,103790,1,128.22,17.44,2024-10-05,6.0
103791,103791,0,0.0,35.32,,
103792,103792,1,53.42,36.1,2025-08-04,20.0
103793,103793,0,0.0,28.53,,
103794,103794,0,0.0,17.18,,
103795,103795,0,0.0,32.62,,
103796,103796,0,0.0,27.67,,
103797,103797,0,0.0,22.98,,
103798,103798,0,0.0,23.0,,
103799,103799,1,130.77,39.22,2024-05-06,26.0
103800,103800,0,0.0,38.89,,
103801,103801,0,0.0,18.19,,
103802,103802,0,0.0,39.33,,
103803,103803,1,121.88,24.79,2025-02-15,14.0
103804,103804,0,0.0,29.67,,
103805,103805,1,64.53,51.48,2025-02-08,2.0
103806,103806,0,0.0,36.03,,
103807,103807,0,0.0,17.88,,
103808,103808,0,0.0,12.91,,
103809,103809,0,0.0,25.37,,
103810,103810,0,0.0,38.24,,
103811,103811,0,0.0,13.06,,
103812,103812,0,0.0,10.68,,
103813,103813,0,0.0,15.12,,
103814,103814,0,0.0,13.33,,
103815,103815,0,0.0,37.64,,
103816,103816,1,113.03,38.57,2025-10-06,29.0
103817,103817,0,0.0,18.42,,
103818,103818,0,0.0,19.17,,
103819,103819,1,108.87,45.88,2025-03-18,27.0
103820,103820,1,124.95,39.05,2025-11-14,19.0
103821,103821,1,72.85,56.57,2024-06-29,28.0
103822,103822,0,0.0,30.1,,
103823,103823,0,0.0,15.26,,
103824,103824,1,88.18,50.01,2024-08-01,27.0
103825,103825,0,0.0,11.67,,
103826,103826,1,104.11,37.5,2024-02-11,27.0
103827,103827,0,0.0,26.27,,
103828,103828,0,0.0,10.52,,
103829,103829,0,0.0,26.77,,
103830,103830,0,0.0,27.59,,
103831,103831,0,0.0,31.68,,
103832,103832,0,0.0,23.6,,
103833,103833,0,0.0,21.4,,
103834,103834,1,81.26,35.72,2025-10-11,7.0
103835,103835,0,0.0,19.42,,
103836,103836,1,99.4,54.9,2026-01-07,21.0
103837,103837,0,0.0,23.83,,
103838,103838,0,0.0,15.38,,
103839,103839,0,0.0,29.25,,
103840,103840,1,117.05,34.94,2025-01-23,5.0
103841,103841,0,0.0,30.95,,
103842,103842,0,0.0,25.23,,
103843,103843,1,126.05,53.89,2025-10-03,20.0
103844,103844,1,146.23,53.32,2024-12-15,26.0
103845,103845,0,0.0,26.43,,
103846,103846,1,83.15,29.4,2025-01-27,7.0
103847,103847,0,0.0,14.46,,
103848,103848,0,0.0,12.35,,
103849,103849,0,0.0,27.07,,
103850,103850,0,0.0,12.48,,
103851,103851,1,79.58,32.21,2024-04-13,22.0
103852,103852,1,147.5,23.01,2025-10-14,7.0
103853,103853,0,0.0,26.4,,
103854,103854,0,0.0,25.4,,
103855,103855,0,0.0,36.02,,
103856,103856,1,108.67,36.23,2024-09-09,3.0
103857,103857,1,37.95,58.2,2025-02-15,20.0
103858,103858,0,0.0,29.68,,
103859,103859,0,0.0,34.63,,
103860,103860,0,0.0,20.16,,
103861,103861,0,0.0,16.68,,
103862,103862,0,0.0,32.62,,
103863,103863,0,0.0,26.31,,
103864,103864,1,94.38,48.81,2024-05-26,13.0
103865,103865,1,110.4,34.95,2024-05-11,21.0
103866,103866,0,0.0,27.87,,
103867,103867,1,110.31,39.79,2026-01-02,24.0
103868,103868,1,90.09,56.93,2025-08-30,20.0
103869,103869,0,0.0,15.2,,
103870,103870,1,88.34,40.87,2026-01-11,23.0
103871,103871,1,110.04,46.0,2025-11-24,16.0
103872,103872,0,0.0,27.78,,
103873,103873,0,0.0,15.92,,
103874,103874,0,0.0,32.97,,
103875,103875,1,86.6,33.84,2025-06-23,3.0
103876,103876,0,0.0,11.44,,
103877,103877,1,150.53,53.83,2026-01-14,15.0
103878,103878,1,111.87,29.42,2025-05-10,9.0
103879,103879,1,89.32,25.06,2025-11-04,9.0
103880,103880,0,0.0,24.0,,
103881,103881,0,0.0,11.52,,
103882,103882,0,0.0,31.67,,
103883,103883,0,0.0,12.26,,
103884,103884,0,0.0,18.45,,
103885,103885,1,148.74,58.97,2024-10-07,6.0
103886,103886,0,0.0,29.69,,
103887,103887,1,90.91,33.69,2025-03-02,27.0
103888,103888,0,0.0,11.87,,
103889,103889,0,0.0,32.69,,
103890,103890,0,0.0,27.22,,
103891,103891,0,0.0,37.72,,
103892,103892,0,0.0,18.27,,
103893,103893,1,120.98,52.64,2025-04-04,28.0
103894,103894,0,0.0,14.63,,
103895,103895,1,84.24,28.11,2025-03-13,6.0
103896,103896,0,0.0,22.52,,
103897,103897,0,0.0,29.14,,
103898,103898,1,65.14,21.85,2024-06-24,16.0
103899,103899,0,0.0,31.95,,
103900,103900,0,0.0,36.62,,
103901,103901,0,0.0,33.86,,
103902,103902,0,0.0,28.22,,
103903,103903,0,0.0,32.77,,
103904,103904,0,0.0,10.9,,
103905,103905,0,0.0,28.4,,
103906,103906,0,0.0,33.01,,
103907,103907,0,0.0,25.77,,
103908,103908,0,0.0,24.04,,
103909,103909,0,0.0,33.06,,
103910,103910,0,0.0,29.92,,
103911,103911,0,0.0,22.25,,
103912,103912,0,0.0,38.87,,
103913,103913,0,0.0,34.14,,
103914,103914,1,69.13,24.34,2025-01-02,13.0
103915,103915,0,0.0,12.13,,
103916,103916,0,0.0,25.56,,
103917,103917,1,113.24,54.19,2025-09-16,3.0
103918,103918,1,170.45,55.88,2025-06-24,3.0
103919,103919,0,0.0,24.83,,
103920,103920,0,0.0,14.42,,
103921,103921,1,81.55,45.57,2024-09-25,17.0
103922,103922,0,0.0,20.03,,
103923,103923,0,0.0,29.13,,
103924,103924,0,0.0,13.74,,
103925,103925,1,96.73,48.0,2025-06-16,11.0
103926,103926,0,0.0,26.76,,
103927,103927,1,150.99,53.55,2024-11-29,1.0
103928,103928,0,0.0,22.03,,
103929,103929,1,118.55,27.82,2025-01-24,3.0
103930,103930,0,0.0,33.74,,
103931,103931,1,115.22,44.62,2025-05-30,5.0
103932,103932,0,0.0,26.34,,
103933,103933,0,0.0,14.56,,
103934,103934,0,0.0,35.3,,
103935,103935,0,0.0,10.28,,
103936,103936,0,0.0,11.97,,
103937,103937,0,0.0,26.73,,
103938,103938,0,0.0,13.09,,
103939,103939,0,0.0,18.08,,
103940,103940,0,0.0,33.63,,
103941,103941,1,57.59,41.99,2025-01-06,5.0
103942,103942,0,0.0,18.46,,
103943,103943,0,0.0,26.68,,
103944,103944,0,0.0,22.1,,
103945,103945,0,0.0,15.16,,
103946,103946,1,124.65,32.44,2024-07-17,23.0
103947,103947,1,137.62,46.43,2024-05-06,6.0
103948,103948,1,130.91,25.35,2025-05-17,11.0
103949,103949,0,0.0,22.88,,
103950,103950,1,133.44,57.27,2024-07-03,18.0
103951,103951,1,76.97,38.11,2025-02-13,18.0
103952,103952,0,0.0,29.89,,
103953,103953,0,0.0,18.86,,
103954,103954,0,0.0,15.66,,
103955,103955,0,0.0,25.43,,
103956,103956,0,0.0,18.3,,
103957,103957,0,0.0,33.04,,
103958,103958,1,83.06,53.48,2025-12-10,2.0
103959,103959,0,0.0,29.32,,
103960,103960,0,0.0,20.8,,
103961,103961,0,0.0,37.53,,
103962,103962,0,0.0,30.65,,
103963,103963,0,0.0,33.2,,
103964,103964,0,0.0,17.5,,
103965,103965,0,0.0,21.42,,
103966,103966,1,73.3,24.1,2025-04-27,23.0
103967,103967,1,45.1,33.18,2024-01-19,15.0
103968,103968,0,0.0,31.38,,
103969,103969,0,0.0,38.11,,
103970,103970,1,64.91,54.72,2025-02-05,17.0
