customer_id,lead_id,conversion_id,join_date,segment,lifetime_value,churned,churn_date
29025,98721,98721,2025-04-23,At-Risk,18413.83,0,
29026,98724,98724,2025-03-26,Standard,202550.04,0,
29027,98725,98725,2025-11-30,Standard,70614.13,0,
29028,98727,98727,2025-03-01,At-Risk,54907.96,0,
29029,98728,98728,2025-05-12,Standard,60953.15,0,
29030,98731,98731,2025-08-26,Standard,84716.39,0,
29031,98732,98732,2025-12-06,Standard,209200.6,0,
29032,98734,98734,2025-06-29,Standard,113201.59,0,
29033,98737,98737,2024-09-21,Standard,67611.32,0,
29034,98738,98738,2024-10-25,Standard,128015.84,1,2025-11-11
29035,98740,98740,2025-04-20,Standard,58428.0,0,
29036,98742,98742,2024-08-16,Standard,82217.42,1,2026-06-28
29037,98743,98743,2025-03-26,At-Risk,34481.5,0,
29038,98745,98745,2025-09-29,Standard,67595.58,0,
29039,98746,98746,2025-05-06,High-Value,264550.66,0,
29040,98749,98749,2025-09-08,Standard,80686.52,0,
29041,98752,98752,2024-05-12,At-Risk,22363.21,0,
29042,98754,98754,2025-04-22,Standard,61873.72,0,
29043,98756,98756,2025-10-01,Standard,32584.66,0,
29044,98757,98757,2024-02-22,High-Value,719189.14,0,
29045,98763,98763,2025-03-16,At-Risk,42059.32,0,
29046,98766,98766,2025-06-04,At-Risk,162932.93,0,
29047,98768,98768,2024-12-19,At-Risk,24809.53,1,2026-07-05
29048,98770,98770,2025-09-28,Standard,60796.16,0,
29049,98772,98772,2025-07-26,Standard,108685.8,0,
29050,98773,98773,2025-11-04,Standard,134713.36,0,
29051,98776,98776,2024-07-11,Standard,90525.04,0,
29052,98777,98777,2025-08-21,At-Risk,96895.14,0,
29053,98784,98784,2024-05-01,Standard,87871.58,0,
29054,98785,98785,2024-12-18,Standard,47861.98,0,
29055,98786,98786,2025-11-20,Standard,44013.06,0,
29056,98792,98792,2025-12-06,At-Risk,27305.89,1,2026-07-15
29057,98793,98793,2024-04-01,Standard,44883.78,0,
29058,98794,98794,2024-12-09,Standard,102501.14,1,2026-07-10
29059,98795,98795,2024-07-02,Standard,54433.29,0,
29060,98796,98796,2024-02-14,Standard,43169.5,0,
29061,98797,98797,2025-12-27,Standard,59527.6,0,
29062,98799,98799,2025-04-14,At-Risk,23078.75,0,
29063,98800,98800,2025-04-19,At-Risk,21015.04,0,
29064,98812,98812,2024-06-12,Standard,54293.65,0,
29065,98814,98814,2025-03-25,Standard,77131.39,0,
29066,98816,98816,2024-02-08,Standard,113676.51,0,
29067,98826,98826,2025-11-11,Standard,53150.0,0,
29068,98831,98831,2024-11-27,Standard,63855.49,0,
29069,98832,98832,2025-11-03,Standard,49452.92,0,
29070,98835,98835,2025-07-17,Standard,245210.39,0,
29071,98836,98836,2024-03-17,At-Risk,17092.83,1,2025-06-28
29072,98840,98840,2025-10-21,Standard,71215.14,1,2026-06-24
29073,98842,98842,2025-01-02,Standard,28077.79,0,
29074,98844,98844,2024-01-14,Standard,38044.95,0,
29075,98848,98848,2025-06-03,Standard,50181.22,0,
29076,98852,98852,2025-03-17,Standard,78750.49,0,
29077,98854,98854,2024-11-25,At-Risk,16793.39,0,
29078,98867,98867,2024-11-27,Standard,49581.41,0,
29079,98869,98869,2025-05-11,At-Risk,57651.97,0,
29080,98870,98870,2025-12-28,Standard,87545.63,1,2027-08-02
29081,98873,98873,2024-09-16,Standard,80249.51,0,
29082,98876,98876,2024-12-01,At-Risk,29002.34,0,
29083,98877,98877,2025-03-15,Standard,87009.0,0,
29084,98879,98879,2024-07-16,High-Value,264254.11,0,
29085,98880,98880,2025-12-30,At-Risk,29662.34,0,
29086,98884,98884,2024-04-02,Standard,84201.63,0,
29087,98885,98885,2025-06-11,At-Risk,32254.16,0,
29088,98887,98887,2024-05-21,Standard,40279.11,1,2025-07-14
29089,98894,98894,2025-09-03,Standard,45405.45,0,
29090,98897,98897,2025-11-27,Standard,58083.47,0,
29091,98902,98902,2025-09-04,Standard,68870.22,0,
29092,98903,98903,2024-10-26,Standard,44017.28,0,
29093,98909,98909,2025-03-17,At-Risk,33304.71,0,
29094,98914,98914,2025-05-15,Standard,181373.4,0,
29095,98918,98918,2024-04-19,Standard,43912.72,0,
29096,98919,98919,2025-02-18,Standard,125757.69,0,
29097,98921,98921,2024-12-25,Standard,83490.58,0,
29098,98923,98923,2025-04-28,Standard,68612.92,0,
29099,98928,98928,2024-05-09,At-Risk,52611.72,0,
29100,98929,98929,2024-02-01,At-Risk,139813.47,0,
29101,98932,98932,2025-03-05,At-Risk,20309.19,0,
29102,98934,98934,2025-06-07,Standard,49975.95,0,
29103,98943,98943,2024-09-24,At-Risk,60505.34,0,
29104,98952,98952,2025-12-07,At-Risk,106997.51,0,
29105,98964,98964,2024-05-04,Standard,99417.89,1,2025-10-29
29106,98965,98965,2025-05-06,At-Risk,22088.24,0,
29107,98970,98970,2025-12-11,Standard,44738.6,0,
29108,98973,98973,2024-10-22,Standard,102179.26,0,
29109,98976,98976,2025-12-02,Standard,73109.15,0,
29110,98984,98984,2025-05-07,At-Risk,112165.89,1,2027-02-04
29111,98986,98986,2025-05-13,Standard,49304.94,0,
29112,98989,98989,2025-09-04,Standard,40945.56,0,
29113,98998,98998,2025-09-17,Standard,73430.5,0,
29114,99003,99003,2025-07-28,Standard,92332.15,0,
29115,99005,99005,2025-08-08,Standard,50760.26,0,
29116,99012,99012,2025-02-08,Standard,109280.12,0,
29117,99013,99013,2025-02-24,Standard,36193.07,0,
29118,99014,99014,2025-09-06,At-Risk,118565.48,0,
29119,99018,99018,2025-01-08,Standard,31550.63,0,
29120,99021,99021,2024-09-17,Standard,82465.7,0,
29121,99024,99024,2025-09-24,Standard,62620.28,0,
29122,99025,99025,2025-08-03,At-Risk,28827.65,0,
29123,99027,99027,2024-07-28,Standard,134889.32,0,
29124,99031,99031,2024-03-23,Standard,29131.97,0,
29125,99032,99032,2025-04-17,At-Risk,28806.8,0,
29126,99033,99033,2025-02-02,Standard,61099.73,0,
29127,99035,99035,2024-05-05,Standard,163136.99,0,
29128,99037,99037,2025-09-23,Standard,73518.3,0,
29129,99041,99041,2025-10-05,Standard,53115.44,0,
29130,99047,99047,2026-01-08,Standard,66685.65,0,
29131,99050,99050,2025-02-26,At-Risk,37982.05,0,
29132,99054,99054,2025-12-02,At-Risk,21209.97,1,2026-03-10
29133,99057,99057,2024-04-06,Standard,42398.78,0,
29134,99060,99060,2024-08-15,Standard,46980.94,1,2025-05-07
29135,99062,99062,2024-02-16,Standard,72658.32,0,
29136,99064,99064,2025-09-30,Standard,49269.82,0,
29137,99069,99069,2025-01-20,Standard,69237.29,0,
29138,99074,99074,2024-12-09,Standard,203952.89,0,
29139,99078,99078,2025-03-17,Standard,40441.05,0,
29140,99085,99085,2024-05-28,At-Risk,21196.07,1,2025-02-25
29141,99088,99088,2025-09-06,Standard,133215.94,0,
29142,99089,99089,2025-12-18,Standard,44674.04,1,2026-04-17
29143,99090,99090,2024-09-10,Standard,63541.51,0,
29144,99095,99095,2025-04-16,Standard,29830.95,0,
29145,99100,99100,2024-12-22,Standard,48826.25,0,
29146,99106,99106,2025-03-18,Standard,64801.08,1,2025-11-21
29147,99107,99107,2024-10-11,At-Risk,30582.96,0,
29148,99108,99108,2024-09-05,Standard,63190.38,0,
29149,99111,99111,2024-02-21,Standard,40331.61,1,2025-03-03
29150,99117,99117,2024-02-18,Standard,38201.71,0,
29151,99125,99125,2025-09-05,Standard,233904.82,0,
29152,99130,99130,2024-11-28,Standard,55780.14,0,
29153,99133,99133,2025-12-18,Standard,28311.83,0,
29154,99136,99136,2024-08-16,Standard,38351.59,0,
29155,99137,99137,2026-01-10,Standard,52543.6,0,
29156,99140,99140,2025-10-25,Standard,81582.69,0,
29157,99143,99143,2025-04-06,Standard,53508.85,0,
29158,99146,99146,2025-07-21,Standard,96280.31,0,
29159,99151,99151,2024-07-07,Standard,91523.89,0,
29160,99154,99154,2024-06-09,Standard,123488.96,0,
29161,99155,99155,2025-08-03,At-Risk,29599.78,0,
29162,99156,99156,2025-05-09,Standard,42520.66,0,
29163,99157,99157,2025-06-26,Standard,143696.64,0,
29164,99160,99160,2024-08-03,Standard,72947.89,0,
29165,99163,99163,2025-12-22,Standard,53875.5,0,
29166,99164,99164,2025-04-22,At-Risk,32353.9,1,2026-04-03
29167,99165,99165,2025-07-08,Standard,56800.43,0,
29168,99167,99167,2024-06-08,Standard,57080.68,0,
29169,99169,99169,2025-08-05,Standard,110705.48,1,2026-10-26
29170,99178,99178,2024-10-21,Standard,70157.52,1,2025-09-10
29171,99181,99181,2024-10-02,Standard,76171.77,0,
29172,99186,99186,2025-01-19,Standard,194786.94,0,
29173,99187,99187,2025-01-18,Standard,54716.21,0,
29174,99192,99192,2024-07-02,Standard,41710.33,0,
29175,99195,99195,2024-08-03,Standard,66839.07,0,
29176,99199,99199,2024-07-09,Standard,59372.62,0,
29177,99201,99201,2025-05-29,At-Risk,39208.7,1,2025-11-19
29178,99202,99202,2025-11-28,At-Risk,19715.69,0,
29179,99212,99212,2025-10-16,Standard,273756.88,0,
29180,99213,99213,2025-06-20,Standard,39157.52,0,
29181,99214,99214,2024-05-28,At-Risk,30446.82,0,
29182,99219,99219,2024-06-30,Standard,94098.52,0,
29183,99228,99228,2024-12-10,Standard,163851.98,0,
29184,99230,99230,2024-04-15,Standard,54468.51,0,
29185,99236,99236,2024-02-01,Standard,135552.69,1,2024-04-08
29186,99237,99237,2025-11-04,At-Risk,37384.42,0,
29187,99242,99242,2025-01-26,At-Risk,12205.9,0,
29188,99246,99246,2025-06-15,Standard,89941.25,0,
29189,99248,99248,2024-10-16,Standard,43048.79,0,
29190,99251,99251,2025-12-17,At-Risk,26488.95,1,2026-03-24
29191,99254,99254,2024-11-26,At-Risk,12703.4,0,
29192,99258,99258,2025-01-29,Standard,77929.02,0,
29193,99263,99263,2025-03-30,At-Risk,27240.57,0,
29194,99265,99265,2025-08-28,At-Risk,35314.5,0,
29195,99271,99271,2025-10-05,High-Value,286790.28,0,
29196,99272,99272,2024-07-06,At-Risk,67523.7,0,
29197,99274,99274,2024-11-10,Standard,127042.27,0,
29198,99276,99276,2025-06-22,Standard,68398.61,0,
29199,99279,99279,2025-09-27,At-Risk,49339.6,0,
29200,99280,99280,2024-03-28,At-Risk,47929.88,1,2026-02-01
29201,99284,99284,2025-12-06,Standard,55002.94,0,
29202,99287,99287,2024-04-11,High-Value,153291.99,0,
29203,99288,99288,2024-01-10,At-Risk,34549.25,0,
29204,99290,99290,2025-11-12,Standard,38630.37,1,2026-04-12
29205,99298,99298,2024-06-19,Standard,191802.34,0,
29206,99300,99300,2025-12-26,At-Risk,80752.6,0,
29207,99301,99301,2025-10-31,Standard,188606.5,1,2027-01-21
29208,99303,99303,2025-01-13,Standard,159131.3,0,
29209,99304,99304,2025-03-07,Standard,85560.59,0,
29210,99307,99307,2025-07-28,Standard,37316.89,0,
29211,99309,99309,2025-10-18,Standard,127933.11,0,
29212,99310,99310,2025-01-13,Standard,133966.4,1,2026-11-25
29213,99320,99320,2025-06-10,High-Value,614294.54,0,
29214,99321,99321,2024-04-27,Standard,64107.08,0,
29215,99322,99322,2025-12-06,Standard,53821.77,0,
29216,99333,99333,2025-04-18,Standard,339575.85,1,2027-03-15
29217,99334,99334,2024-06-24,Standard,59980.73,0,
29218,99338,99338,2024-06-23,Standard,47301.04,0,
29219,99352,99352,2025-09-03,Standard,49312.05,1,2026-12-26
29220,99356,99356,2024-04-06,Standard,93366.06,0,
29221,99357,99357,2026-01-13,Standard,74094.32,0,
29222,99358,99358,2025-10-01,Standard,58122.14,0,
29223,99359,99359,2025-10-05,Standard,50133.95,0,
29224,99364,99364,2024-11-29,At-Risk,91794.65,0,
29225,99365,99365,2025-04-12,Standard,124752.7,0,
29226,99366,99366,2024-12-16,Standard,144684.34,1,2026-04-23
29227,99370,99370,2025-11-28,Standard,49971.31,0,
29228,99371,99371,2025-03-21,Standard,105198.03,0,
29229,99372,99372,2025-03-16,At-Risk,24824.03,0,
29230,99382,99382,2024-10-07,Standard,66517.95,0,
29231,99387,99387,2025-10-29,At-Risk,42543.17,1,2026-03-25
29232,99388,99388,2025-03-30,At-Risk,43461.05,0,
29233,99395,99395,2025-07-20,High-Value,643077.74,0,
29234,99401,99401,2024-07-08,Standard,79443.85,0,
29235,99403,99403,2024-06-11,Standard,39577.47,0,
29236,99404,99404,2024-04-19,Standard,43426.76,0,
29237,99411,99411,2025-01-19,Standard,43928.29,0,
29238,99414,99414,2025-10-14,High-Value,430174.74,0,
29239,99415,99415,2024-10-26,At-Risk,27603.8,0,
29240,99417,99417,2025-02-05,High-Value,420416.68,0,
29241,99423,99423,2024-11-17,At-Risk,109426.53,0,
29242,99425,99425,2024-12-10,At-Risk,45456.38,1,2026-10-11
29243,99431,99431,2025-08-19,At-Risk,36802.78,0,
29244,99433,99433,2024-02-11,Standard,241092.88,0,
29245,99440,99440,2025-09-13,At-Risk,28989.77,1,2026-09-08
29246,99446,99446,2025-03-04,At-Risk,35263.84,1,2025-10-20
29247,99449,99449,2025-06-22,At-Risk,68265.75,0,
29248,99452,99452,2024-12-18,Standard,75389.81,0,
29249,99453,99453,2024-12-29,Standard,128772.94,0,
29250,99455,99455,2025-02-13,Standard,132798.96,1,2026-10-01
29251,99463,99463,2025-12-04,Standard,37294.36,0,
29252,99465,99465,2024-12-22,Standard,89217.19,0,
29253,99466,99466,2024-03-11,At-Risk,39939.86,1,2025-01-31
29254,99467,99467,2024-09-27,Standard,135698.81,0,
29255,99468,99468,2024-10-24,Standard,41493.05,0,
29256,99470,99470,2024-10-31,Standard,60482.77,0,
29257,99475,99475,2025-09-21,Standard,73043.74,1,2027-07-17
29258,99478,99478,2024-11-11,At-Risk,17472.83,1,2025-04-27
29259,99500,99500,2025-07-17,Standard,67151.03,0,
29260,99502,99502,2024-07-07,Standard,160248.97,0,
29261,99504,99504,2025-05-10,Standard,153101.09,0,
29262,99505,99505,2025-03-11,Standard,79757.45,0,
29263,99507,99507,2025-01-29,Standard,49904.44,0,
29264,99516,99516,2025-01-06,Standard,90249.28,0,
29265,99517,99517,2025-11-24,Standard,102384.33,0,
29266,99522,99522,2025-04-19,Standard,300717.45,1,2025-08-21
29267,99524,99524,2024-03-03,Standard,64168.93,1,2024-07-10
29268,99525,99525,2025-09-18,Standard,46702.18,1,2025-12-23
29269,99527,99527,2025-09-06,Standard,46272.68,0,
29270,99531,99531,2025-06-03,Standard,375535.52,0,
29271,99539,99539,2024-05-06,Standard,73652.19,0,
29272,99540,99540,2024-03-09,Standard,50150.75,0,
29273,99543,99543,2024-10-11,Standard,53213.56,1,2025-02-04
29274,99553,99553,2025-10-07,At-Risk,50790.73,0,
29275,99559,99559,2024-09-17,Standard,114351.3,0,
29276,99564,99564,2024-12-18,Standard,45073.88,0,
29277,99581,99581,2025-04-01,Standard,63773.05,0,
29278,99588,99588,2025-06-06,Standard,91428.69,1,2026-02-06
29279,99590,99590,2025-08-12,Standard,84337.2,1,2027-03-02
29280,99594,99594,2025-09-02,At-Risk,31819.78,0,
29281,99597,99597,2024-10-07,Standard,34958.4,0,
29282,99598,99598,2024-09-08,Standard,44006.32,0,
29283,99600,99600,2025-02-21,At-Risk,59755.31,0,
29284,99605,99605,2025-11-12,High-Value,334883.14,0,
29285,99610,99610,2025-09-03,Standard,80344.16,0,
29286,99613,99613,2025-09-08,At-Risk,51523.22,0,
29287,99614,99614,2024-09-01,High-Value,673458.13,0,
29288,99615,99615,2025-07-10,High-Value,283242.46,1,2027-02-08
29289,99620,99620,2025-10-15,High-Value,284556.94,0,
29290,99622,99622,2024-02-07,High-Value,378108.9,0,
29291,99624,99624,2024-07-29,Standard,38886.84,0,
29292,99625,99625,2024-04-29,Standard,46675.3,0,
29293,99627,99627,2024-09-02,Standard,57527.51,0,
29294,99629,99629,2024-09-29,At-Risk,46990.15,0,
29295,99632,99632,2024-02-14,Standard,44147.46,0,
29296,99639,99639,2025-01-29,At-Risk,33541.24,1,2026-12-31
29297,99644,99644,2025-06-07,At-Risk,33339.86,0,
29298,99645,99645,2024-04-23,Standard,76033.1,0,
29299,99647,99647,2024-05-12,Standard,70943.32,0,
29300,99648,99648,2025-01-30,Standard,58458.49,0,
29301,99654,99654,2024-10-02,High-Value,378178.63,1,2025-12-07
29302,99656,99656,2024-12-19,Standard,72234.47,0,
29303,99661,99661,2025-10-03,Standard,76665.01,1,2026-05-17
29304,99663,99663,2026-01-14,Standard,40145.96,0,
29305,99664,99664,2026-01-12,High-Value,387615.48,0,
29306,99670,99670,2025-02-03,Standard,54205.54,0,
29307,99681,99681,2024-03-18,Standard,118640.04,0,
29308,99685,99685,2024-11-27,Standard,85855.39,0,
29309,99691,99691,2025-01-26,At-Risk,74498.52,0,
29310,99693,99693,2025-01-20,Standard,99814.72,0,
29311,99694,99694,2025-08-29,At-Risk,33837.79,0,
29312,99699,99699,2024-08-28,At-Risk,63884.36,1,2025-03-07
29313,99700,99700,2024-12-26,Standard,264258.75,0,
29314,99708,99708,2024-07-15,Standard,55439.37,0,
29315,99712,99712,2025-04-05,Standard,75357.0,0,
29316,99716,99716,2024-02-12,At-Risk,66415.74,0,
29317,99721,99721,2025-10-23,Standard,56570.42,0,
29318,99724,99724,2024-12-12,Standard,79852.45,1,2026-07-28
29319,99727,99727,2024-02-23,Standard,112149.11,1,2025-07-31
29320,99730,99730,2024-06-14,Standard,139357.22,0,
29321,99734,99734,2025-01-26,Standard,144293.07,0,
29322,99737,99737,2025-11-24,Standard,182549.7,1,2026-08-27
29323,99738,99738,2025-08-13,Standard,63903.62,0,
29324,99739,99739,2025-03-20,Standard,46952.01,0,
29325,99742,99742,2025-04-07,Standard,69337.32,0,
29326,99744,99744,2025-07-06,Standard,85166.43,0,
29327,99745,99745,2025-03-12,Standard,58769.42,1,2026-06-22
29328,99747,99747,2025-08-14,At-Risk,43459.49,0,
29329,99750,99750,2024-11-18,At-Risk,27447.49,0,
29330,99751,99751,2025-06-14,At-Risk,39256.39,0,
29331,99757,99757,2025-06-26,Standard,37893.34,0,
29332,99758,99758,2025-01-27,Standard,90801.44,1,2025-06-12
29333,99759,99759,2025-03-31,Standard,69913.94,0,
29334,99761,99761,2025-02-05,Standard,104146.47,0,
29335,99763,99763,2025-11-30,Standard,84918.44,0,
29336,99765,99765,2024-01-26,Standard,120246.97,0,
29337,99769,99769,2024-06-14,At-Risk,41265.91,0,
29338,99776,99776,2024-03-31,Standard,65922.02,0,
29339,99779,99779,2025-09-13,At-Risk,114182.67,0,
29340,99781,99781,2025-02-01,Standard,59370.63,1,2026-05-20
29341,99784,99784,2025-02-23,At-Risk,18728.21,0,
29342,99788,99788,2025-07-03,Standard,147125.02,0,
29343,99789,99789,2025-11-19,Standard,57645.94,0,
29344,99792,99792,2025-10-17,At-Risk,71553.83,0,
29345,99793,99793,2024-03-09,Standard,40378.88,0,
29346,99799,99799,2024-11-10,Standard,160999.36,0,
29347,99805,99805,2024-11-02,At-Risk,38831.96,0,
29348,99806,99806,2024-04-13,At-Risk,37033.69,1,2024-12-12
29349,99807,99807,2024-03-23,Standard,121060.13,0,
29350,99809,99809,2024-03-09,Standard,89310.08,0,
29351,99811,99811,2025-02-22,Standard,35404.88,0,
29352,99812,99812,2025-10-27,Standard,78118.18,0,
29353,99815,99815,2024-02-03,Standard,36806.72,0,
29354,99816,99816,2025-01-01,Standard,39077.09,0,
29355,99819,99819,2024-10-15,High-Value,225981.91,0,
29356,99820,99820,2025-05-26,At-Risk,27295.74,0,
29357,99825,99825,2024-12-28,Standard,51217.17,1,2026-03-01
29358,99826,99826,2024-12-11,High-Value,356248.65,0,
29359,99827,99827,2025-01-28,At-Risk,64948.19,0,
29360,99829,99829,2025-10-10,Standard,48402.99,1,2027-06-21
29361,99833,99833,2024-09-24,At-Risk,47359.73,1,2024-12-16
29362,99835,99835,2025-01-08,Standard,40993.36,0,
29363,99837,99837,2025-03-11,At-Risk,21637.29,0,
29364,99845,99845,2025-09-19,Standard,152218.64,0,
29365,99848,99848,2025-05-13,Standard,91658.86,0,
29366,99849,99849,2024-08-11,Standard,161509.76,0,
29367,99853,99853,2024-11-13,Standard,52140.59,1,2024-12-21
29368,99855,99855,2025-01-26,High-Value,291722.57,0,
29369,99858,99858,2025-01-21,Standard,34230.08,0,
29370,99864,99864,2024-02-24,High-Value,504398.41,1,2025-03-17
29371,99867,99867,2024-08-10,Standard,61105.47,1,2026-04-19
29372,99868,99868,2024-02-21,Standard,27784.46,0,
29373,99869,99869,2024-08-24,Standard,94801.78,0,
29374,99871,99871,2024-12-18,High-Value,311811.82,0,
29375,99874,99874,2025-12-31,Standard,48528.05,0,
29376,99875,99875,2024-05-09,Standard,143802.79,0,
29377,99878,99878,2025-04-03,Standard,58964.37,0,
29378,99879,99879,2025-08-13,Standard,248106.62,0,
29379,99880,99880,2024-05-03,Standard,56314.42,0,
29380,99882,99882,2024-11-19,High-Value,226532.53,1,2026-07-24
29381,99883,99883,2024-10-04,High-Value,243310.16,0,
29382,99884,99884,2024-02-23,Standard,57631.4,0,
29383,99886,99886,2024-04-08,At-Risk,19501.57,0,
29384,99890,99890,2024-09-16,At-Risk,51674.87,1,2024-12-14
29385,99892,99892,2025-07-26,Standard,58766.38,0,
29386,99895,99895,2024-05-23,Standard,82894.29,0,
29387,99897,99897,2024-05-09,At-Risk,14323.39,0,
29388,99900,99900,2024-12-08,Standard,54929.25,0,
29389,99901,99901,2024-01-20,Standard,47225.74,0,
29390,99902,99902,2025-01-21,High-Value,193864.03,0,
29391,99905,99905,2024-07-13,Standard,108896.52,0,
29392,99911,99911,2025-12-20,At-Risk,26621.49,0,
29393,99914,99914,2025-10-22,Standard,87371.25,0,
29394,99921,99921,2024-05-09,Standard,83785.99,0,
29395,99922,99922,2025-12-11,Standard,105535.6,0,
29396,99924,99924,2025-08-20,Standard,45447.47,1,2026-03-22
29397,99925,99925,2024-10-28,Standard,74239.7,0,
29398,99930,99930,2025-02-09,Standard,105278.49,0,
29399,99931,99931,2024-12-07,At-Risk,49870.96,0,
29400,99932,99932,2025-12-10,Standard,79505.18,0,
29401,99933,99933,2024-05-19,Standard,180092.14,1,2025-03-29
29402,99938,99938,2024-08-04,Standard,117131.81,1,2026-08-01
29403,99941,99941,2024-11-11,Standard,196442.51,0,
29404,99942,99942,2024-05-12,Standard,50710.81,0,
29405,99944,99944,2025-06-05,At-Risk,46023.5,0,
29406,99948,99948,2024-10-24,Standard,122391.9,0,
29407,99950,99950,2025-01-27,Standard,51305.14,0,
29408,99951,99951,2025-03-12,At-Risk,51957.5,1,2025-12-02
29409,99956,99956,2024-12-17,At-Risk,46304.03,0,
29410,99961,99961,2024-03-23,At-Risk,63951.43,1,2024-09-27
29411,99964,99964,2024-01-29,At-Risk,51930.24,0,
29412,99965,99965,2025-03-05,High-Value,261349.29,0,
29413,99967,99967,2024-08-25,Standard,76355.24,0,
29414,99976,99976,2025-12-14,Standard,247058.66,0,
29415,99981,99981,2024-09-04,Standard,118468.04,0,
29416,99982,99982,2024-07-14,Standard,118982.59,0,
29417,99994,99994,2025-07-10,At-Risk,47085.19,0,
29418,99995,99995,2026-01-04,Standard,98094.56,0,
29419,100000,100000,2025-04-04,High-Value,552585.18,0,
29420,100008,100008,2024-04-30,At-Risk,96553.04,0,
29421,100024,100024,2025-01-10,Standard,76039.19,1,2025-12-26
29422,100025,100025,2024-07-02,Standard,57273.73,0,
29423,100033,100033,2025-02-25,At-Risk,30556.76,1,2026-07-09
29424,100036,100036,2024-03-28,At-Risk,149096.62,0,
29425,100038,100038,2025-12-22,Standard,263122.2,0,
29426,100047,100047,2025-12-07,Standard,29468.03,0,
29427,100048,100048,2025-10-23,Standard,43573.15,1,2026-03-01
29428,100054,100054,2025-04-23,Standard,88415.1,1,2025-12-10
29429,100057,100057,2025-04-30,At-Risk,39597.82,1,2025-09-26
29430,100058,100058,2025-02-14,High-Value,323947.81,0,
29431,100060,100060,2025-11-23,Standard,60621.64,1,2027-06-08
29432,100061,100061,2024-09-22,Standard,35278.88,0,
29433,100073,100073,2024-03-05,Standard,48648.52,0,
29434,100075,100075,2024-10-17,Standard,39732.51,0,
29435,100082,100082,2024-03-27,Standard,38850.14,0,
29436,100084,100084,2024-03-30,High-Value,165965.18,1,2025-04-12
29437,100086,100086,2025-08-15,Standard,27210.78,1,2026-04-20
29438,100089,100089,2024-03-17,Standard,50631.87,0,
29439,100090,100090,2025-09-08,Standard,79785.56,1,2026-02-22
29440,100093,100093,2024-07-31,At-Risk,24079.81,0,
29441,100094,100094,2025-11-24,Standard,96319.38,0,
29442,100098,100098,2024-02-26,Standard,39610.17,0,
29443,100104,100104,2025-05-14,Standard,142042.48,0,
29444,100107,100107,2024-03-07,Standard,46561.63,0,
29445,100109,100109,2025-01-29,Standard,93781.19,0,
29446,100111,100111,2024-11-19,Standard,71659.5,0,
29447,100112,100112,2025-07-07,Standard,109171.9,0,
29448,100115,100115,2025-09-03,Standard,79608.3,0,
29449,100120,100120,2024-05-24,Standard,262418.64,0,
29450,100122,100122,2025-01-31,Standard,103355.45,0,
29451,100123,100123,2024-02-19,Standard,50248.43,1,2025-08-07
29452,100126,100126,2025-06-10,Standard,65425.46,0,
29453,100135,100135,2024-10-09,Standard,50718.04,0,
29454,100140,100140,2025-04-25,At-Risk,88857.22,0,
29455,100147,100147,2024-07-18,Standard,111940.78,0,
29456,100149,100149,2024-08-19,Standard,42721.23,0,
29457,100150,100150,2024-02-12,At-Risk,46235.57,0,
29458,100153,100153,2024-07-28,High-Value,226222.3,0,
29459,100158,100158,2025-08-31,At-Risk,53928.3,0,
29460,100160,100160,2024-09-25,Standard,54078.02,0,
29461,100168,100168,2025-12-24,Standard,77987.34,0,
29462,100169,100169,2024-11-01,At-Risk,88143.56,1,2026-06-04
29463,100182,100182,2025-06-14,At-Risk,30522.54,0,
29464,100188,100188,2025-06-22,Standard,68889.49,0,
29465,100194,100194,2024-11-26,High-Value,332291.02,0,
29466,100200,100200,2024-05-26,At-Risk,16454.46,0,
29467,100201,100201,2024-06-15,Standard,156043.72,0,
29468,100202,100202,2024-09-09,Standard,167271.88,0,
29469,100204,100204,2024-10-01,Standard,69275.11,0,
29470,100207,100207,2024-12-26,At-Risk,86296.58,1,2025-07-20
29471,100208,100208,2025-06-10,At-Risk,20472.61,0,
29472,100212,100212,2024-12-09,Standard,77923.8,0,
29473,100216,100216,2025-03-07,Standard,87397.72,0,
29474,100222,100222,2024-03-27,Standard,37825.29,1,2024-11-04
29475,100224,100224,2025-03-22,At-Risk,109709.89,0,
29476,100230,100230,2024-04-04,Standard,82102.83,0,
29477,100233,100233,2024-11-17,At-Risk,25071.88,1,2026-09-25
29478,100237,100237,2025-05-30,Standard,86467.34,1,2026-11-30
29479,100238,100238,2025-01-03,Standard,242815.69,0,
29480,100241,100241,2024-10-29,Standard,180464.07,1,2025-08-23
29481,100248,100248,2025-08-06,Standard,53799.13,0,
29482,100252,100252,2025-09-23,At-Risk,18655.22,0,
29483,100263,100263,2025-07-22,Standard,196490.33,0,
29484,100269,100269,2025-03-23,Standard,67849.99,0,
29485,100272,100272,2024-11-15,Standard,38086.19,0,
29486,100273,100273,2025-12-02,At-Risk,77722.37,0,
29487,100275,100275,2024-02-20,Standard,39758.36,0,
29488,100276,100276,2024-02-12,Standard,88688.76,0,
29489,100280,100280,2025-09-16,Standard,65365.78,0,
29490,100282,100282,2024-02-12,Standard,39691.71,0,
29491,100289,100289,2025-09-10,Standard,54689.61,0,
29492,100291,100291,2024-12-28,At-Risk,38263.61,0,
29493,100293,100293,2024-11-19,At-Risk,92769.72,0,
29494,100295,100295,2026-01-06,Standard,62337.5,0,
29495,100304,100304,2025-02-12,High-Value,286172.64,0,
